path,bucket,proposed_owner,topic,basis,reason,resolution
src/elspeth/web/sessions/pending_interpretation.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/proposal_blob_effects.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/proposal_blob_refs.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/protocol.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/__init__.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/_helpers.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/__init__.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/compose.py,deconflict,mine,T32,B03,R21,X35
src/elspeth/web/sessions/routes/composer/guided.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/guided_chat_atomic.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/guided_chat_intent_management.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/guided_plan.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/guided_proposal_rebase.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/pipeline_settlement.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/proposals.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/composer/state.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/guided_operations.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/interpretation.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/messages.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/runs.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/routes/sessions.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/schema.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/schemas.py,deconflict,mine,T05,B03,R105,X05
src/elspeth/web/sessions/service.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/skill_markdown_history.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/sso_handoff_repository.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/state_envelope.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/telemetry.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sessions/titles.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/shareable_reviews/__init__.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/shareable_reviews/models.py,deconflict,mine,T05,B03,R106,X05
src/elspeth/web/shareable_reviews/routes.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/shareable_reviews/service.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/shareable_reviews/signer.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/sso_wiring.py,mine,mine,T01,B01,R01,X01
src/elspeth/web/validation.py,mine,mine,T01,B01,R01,X01
tests/__init__.py,mine,mine,T01,B01,R01,X01
tests/conftest.py,mine,mine,T01,B01,R01,X01
tests/e2e/__init__.py,mine,mine,T01,B01,R01,X01
tests/e2e/audit/__init__.py,mine,mine,T01,B01,R01,X01
tests/e2e/audit/test_attributability.py,mine,mine,T01,B01,R01,X01
tests/e2e/audit/test_export_reimport.py,mine,mine,T01,B01,R01,X01
tests/e2e/audit/test_full_lineage.py,mine,mine,T01,B01,R01,X01
tests/e2e/audit/test_purge_integrity.py,mine,mine,T01,B01,R01,X01
tests/e2e/conftest.py,mine,mine,T01,B01,R01,X01
tests/e2e/examples/__init__.py,mine,mine,T01,B01,R01,X01
tests/e2e/examples/test_shipped_examples.py,mine,mine,T01,B01,R01,X01
tests/e2e/external/__init__.py,mine,mine,T01,B01,R01,X01
tests/e2e/external/test_blob_sink.py,mine,mine,T01,B01,R01,X01
tests/e2e/external/test_blob_source.py,mine,mine,T01,B01,R01,X01
tests/e2e/external/test_keyvault.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/__init__.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/test_csv_to_csv.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/test_csv_to_database.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/test_json_to_json.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/test_large_pipeline.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/test_multi_output.py,mine,mine,T01,B01,R01,X01
tests/e2e/pipelines/test_text_to_text.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/__init__.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/harness.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_barrier_process_death_matrix.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_barrier_process_death_matrix_ws5.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_barrier_timing_invariance.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_concurrent_resume.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_crash_and_resume.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_depth5_resume_post_settlement.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_follower_coordination_chaos.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_follower_join_and_drain.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_liveness_aware_reap.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_multi_worker_leader_finalize.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_partial_failure.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_registered_process_authority.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_resume_rejection.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_row_union_released_token_resume.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_run_coordination_uniformity.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_run_lifecycle_aws_live.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_run_lifecycle_process_matrix.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_sink_effect_deployment_profiles.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_sink_effect_process_death_matrix.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_source_ingress_contract.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_state_engine_process_harness.py,mine,mine,T01,B01,R01,X01
tests/e2e/recovery/test_suspended_winner_fences.py,mine,mine,T01,B01,R01,X01
tests/fixtures/__init__.py,mine,mine,T01,B01,R01,X01
tests/fixtures/audit_hashing.py,mine,mine,T01,B01,R01,X01
tests/fixtures/aws_ecs_module_action_oracle.json,mine,mine,T01,B01,R01,X01
tests/fixtures/aws_ecs_module_action_oracle.md,mine,mine,T01,B01,R01,X01
tests/fixtures/aws_iam_action_vocabulary.md,mine,mine,T01,B01,R01,X01
tests/fixtures/aws_iam_action_vocabulary_2026-08-09.jsonl,mine,mine,T01,B01,R01,X01
tests/fixtures/azurite.py,mine,mine,T01,B01,R01,X01
tests/fixtures/base_classes.py,mine,mine,T01,B01,R01,X01
tests/fixtures/catalog_reference.py,mine,mine,T01,B01,R01,X01
tests/fixtures/chaosllm.py,mine,mine,T01,B01,R01,X01
tests/fixtures/chaosweb.py,mine,mine,T01,B01,R01,X01
tests/fixtures/cicd/symbol_inventory/negative.py,mine,mine,T01,B01,R01,X01
tests/fixtures/cicd/symbol_inventory/positive.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/__init__.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/harness.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/loader.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/retired/parallel-coalesces/MIGRATION.md,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/retired/parallel-coalesces/resume-after-left-finalize.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/retired/parallel-coalesces/two-parallel-require-all.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/aggregation-immutable-batch/eof-immutable-membership.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/aggregation-immutable-batch/resume-after-eof-flush-fault.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/checkpoint-deterministic-resume/reopen-resume.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/conditional-routing/error-route-and-discard.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/conditional-routing/route-reopen-resume-second-sink.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/conditional-routing/route-reopen-resume.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/conditional-routing/two-way-gate.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/best-effort-all-lost.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/best-effort-nested-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/best-effort-select-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/best-effort-union-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/first-all-lost.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/first-nested.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/first-select.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/first-union.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/quorum-impossible-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/quorum-nested-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/quorum-select-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/quorum-union-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/require-all-lost-c.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/require-all-nested-reopen-after-coalesce.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/require-all-nested.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/require-all-select.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/require-all-union.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/union-collision-fail.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/union-collision-first-wins.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-coalesce-policies/union-collision-last-wins.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-multiple-terminals-partial-failure/one-terminal-fails.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/fork-multiple-terminals-partial-failure/reopen-after-partial-terminal.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/linear/happy-path.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/linear/reopen-after-source.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/multi-source-queue-fan-in/queued-fan-in-reopen-resume.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/multi-source-queue-fan-in/queued-fan-in.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/multiple-independent-sources/independent-roots-reopen-resume.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/multiple-independent-sources/independent-roots.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/multiple-independent-sources/two-source-parallel-regions.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/retry-quarantine-discard-routed-errors/retry-success-reopen-resume.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/retry-quarantine-discard-routed-errors/retry-then-success.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/retry-quarantine-discard-routed-errors/source-quarantine-routed.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/retry-quarantine-discard-routed-errors/transform-discard.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/retry-quarantine-discard-routed-errors/transform-error-route.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/row-expansion-parent-child-recovery/json-explode-parent-child.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/row-expansion-parent-child-recovery/resume-after-child-enqueue.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/row-union-interleave/two-variant-ab-reopen-resume.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/row-union-interleave/two-variant-ab.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/sequential-nested-fork-coalesce/reopen-terminal-publication.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/sequential-nested-fork-coalesce/two-sequential-require-all.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/sink-write-pending-redrive/pending-redrive-reopen.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/oracle_freeze/v1/sink-write-pending-redrive/write-once.json,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/plugins.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_conditional_route.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_conditional_route_second_sink.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_independent_roots.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_partial_terminal.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_queued_fan_in.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_s6_pending_sink.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/recovery_s7_terminal_publication.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/schema.py,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/aggregation-immutable-batch/eof-immutable-membership.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/aggregation-immutable-batch/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/aggregation-immutable-batch/resume-after-eof-flush-fault.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/checkpoint-deterministic-resume/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/checkpoint-deterministic-resume/reopen-resume.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/conditional-routing/error-route-and-discard.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/conditional-routing/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/conditional-routing/route-reopen-resume.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/conditional-routing/two-way-gate.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/best-effort-all-lost.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/best-effort-nested-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/best-effort-select-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/best-effort-union-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/first-all-lost.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/first-nested.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/first-select.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/first-union.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/matrix-input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/quorum-impossible-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/quorum-nested-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/quorum-select-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/quorum-union-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/require-all-lost-c.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/require-all-nested.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/require-all-select.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/require-all-union.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/union-collision-fail.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/union-collision-first-wins.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-coalesce-policies/union-collision-last-wins.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-multiple-terminals-partial-failure/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-multiple-terminals-partial-failure/one-terminal-fails.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/fork-multiple-terminals-partial-failure/reopen-after-survivor-boundary.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/linear/happy-path.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/linear/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multi-source-queue-fan-in/orders.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multi-source-queue-fan-in/queued-fan-in.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multi-source-queue-fan-in/refunds.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multiple-independent-sources/independent-roots.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multiple-independent-sources/orders.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multiple-independent-sources/refunds.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/multiple-independent-sources/two-source-parallel-regions.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/parallel-coalesces/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/parallel-coalesces/two-parallel-require-all.yaml,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/retry-quarantine-discard-routed-errors/input.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/retry-quarantine-discard-routed-errors/invalid.csv,mine,mine,T01,B01,R01,X01
tests/fixtures/dag_scenario_corpus/v1/retry-quarantine-discard-routed-errors/retry-then-success.yaml,mine,mine,T01,B01,R01,X01
